Videos;Videotitel;Veröffentlichungszeitpunkt des Videos;Klicks auf Abspannelement;Klicks auf Infokartenteaser;Klicks auf Infokarte;Geteilte Inhalte;Kommentare hinzugefügt;„Mag ich“ und „Mag ich nicht“ im Vergleich (%);„Mag ich nicht“-Bewertungen;Likes;Verlorene Abonnenten;Gewonnene Abonnenten;Durchschnittliche Wiedergabedauer in Prozent (%);Im Feed angezeigt;Aufrufe;Wiedergabezeit (Stunden);Geschätzter Umsatz (EUR);Durchschnittliche Wiedergabedauer;Impressionen;Klickrate der Impressionen (%);Länge des Videos (sek);Thema;Bewertung Titel;Gestaltung Thumbnail
q9cpl1K1wdE;Biden empfängt Nachfolger in D.C.: Trump überrascht mit weiteren Personalentscheidungen | ntv;14.11.2024;2170;0;0;250;780;8155;310;1370;20;210;4168;0;478050;6088871;36851;00:00:45;8423500;213;;;;
tHkz6qQFzRk;"Krypto-Rally hat zwei Ursachen: Bitcoin-Rekorde und Dogecoin-Hype ""keine Überraschung"" | ntv";14.11.2024;380;0;0;200;60;9333;20;280;10;20;6443;0;40570;682501;7553;00:01:00;863410;275;;;;
eD1V7fZ2SQg;"Fritz: Wenig Widerstand in Partei - ""Trump hat Machtfülle wie selten ein Präsident zuvor"" | ntv";14.11.2024;380;0;0;180;400;7368;150;420;10;20;4992;0;42180;1514753;7459;00:02:09;861150;342;;;;
R4QyPlNm-jY;"""Keine Sternstunde der Republik"": Regierungsaussprache bietet ersten Wahlkampf-Vorgeschmack | ntv";14.11.2024;1120;0;0;330;1630;644;680;1230;10;90;4788;0;179160;2787704;26011;00:00:56;6940360;152;;;;
TCMq_cbtNxE;"Massive Unwetter in Málaga - Barlin: ""Manche Ortschaften sind komplett überflutet"" | ntv";14.11.2024;760;0;0;990;410;9188;190;2150;10;230;5121;0;300350;6750216;62748;00:01:20;4855920;391;;;;
7gET5nCLEao;"Kein Beweis, dafür ""Akte X""-Zitat: Experte wirft USA Geheimhaltung von UFO-Beweisen vor | ntv";14.11.2024;410;0;0;2400;870;7645;610;1980;80;230;5231;0;168770;3948436;26607;00:01:24;1829980;679;;;;
ufPsIkSr8cY;Kein Asyl für zehn Kolumbianer: Heim droht Schließung wegen Pfleger-Abschiebung | ntv;15.11.2024;140;0;0;410;480;9048;40;380;20;30;5482;0;14760;224743;2665;00:00:54;282790;354;;;;
r9EYS0XGvsE;"Navidi zum Trump-Kabinett: Mögliche Geheimdienstchefin ""ist fest in Russlands Hand"" | ntv";15.11.2024;1860;20;0;2570;2100;8766;880;6250;50;300;4486;0;557370;20141212;103448;00:02:10;3928880;866;;;;
lWEY8MzvuUw;"Blome und Augstein zur SPD: ""Scholz hat den Laden vor die Wand gefahren"" | ntv Gegenverkehr";15.11.2024;1210;30;0;1390;1580;7876;1060;3930;10;400;4193;0;311330;8121829;74605;00:01:33;3536220;398;;;;
DnQMaFfbkL4;Forderung nach Strafgebühr - TK-Chef: Deutsche gehen zu häufig zum Arzt | ntv;15.11.2024;110;0;0;550;740;5949;320;470;0;20;6688;0;30260;607114;6138;00:01:12;907360;224;;;;
OVug1cZy300;"Munz: ""Schon wirklich bemerkenswert"" - Ganzes russisches Dorf stellt sich gegen Putins Krieg | ntv";15.11.2024;17150;510;0;6980;7570;9313;3810;51630;260;5750;5945;0;4868150;159180753;1476573;00:01:57;34714450;833;;;;
rr92gZgA6ag;Wichtige Versorgung aus der Luft: Drohnen bringen in der Ukraine nicht nur den Tod | ntv;15.11.2024;290;0;0;40;160;880;60;440;0;0;4643;0;30900;601777;3437;00:01:10;578440;368;;;;
CyJ3fFgdkhY;Kanzler telefoniert mit Kreml - Munz: Für Putin ist wichtig, dass Scholz Kontakt gesucht hat | ntv;15.11.2024;3400;120;0;2530;7570;8561;1830;10890;110;1090;401;0;1763350;39872698;25552;00:01:21;16660960;415;;;;
6CHs5HMMdHI;Deutscher Braten deutlich teurer: Gänsefleisch von 2022 im Supermarkt - schmeckt das noch? | ntv;15.11.2024;70;0;0;150;150;9048;20;190;0;30;554;0;20660;317958;3218;00:00:55;466840;325;;;;
o3oyNK_icho;Körper voller Splitter: Patienten im Evakuierungszug zeugen vom Front-Horror | ntv;15.11.2024;2810;40;0;190;270;9146;70;750;0;30;5798;0;49210;911503;7157;00:01:06;547780;557;;;;
hFiKWFEGU78;Die wichtigsten Erste-Hilfe-Maßnahmen im Überblick | ntv Service;16.11.2024;20;0;0;230;60;9583;20;460;0;10;2787;0;12770;372719;2914;00:01:45;485560;171;;;;
PYd3nBlQZOI;Maßmöbel aus dem Netz - das sind die besten Onlineshops | ntv Service;16.11.2024;30;0;0;220;50;9394;20;310;10;20;3419;0;16220;397487;3772;00:01:28;495310;21;;;;
TeOIbc4857I;"""Ich zerstückele dich"": Athletin kommt nach Interview auf Taliban-Todesliste | ntv";16.11.2024;120;10;0;460;540;9389;110;1690;0;30;5285;0;54660;1332175;9692;00:01:27;663220;495;;;;
2anwxITEjjg;"Zu Besuch in Denim City: ""Made in Kojima"" - edle Jeans von Hand hergestellt | ntv";17.11.2024;40;0;0;100;40;8889;40;320;20;10;3192;0;18180;336928;2788;00:01:06;404320;231;;;;
eium_0qb-oE;Wie sich Social-Media-Konsum der Jugend regulieren lässt | ntv Service;17.11.2024;10;0;0;80;200;9429;20;330;0;0;3668;0;8290;185805;1957;00:01:20;277000;177;;;;
FDrU8y-pG8c;Huhn, Kürbis, Linsen - Koch zeigt leckere Suppenrezepte | ntv Service;17.11.2024;10;0;0;160;40;8929;30;250;40;10;2022;0;14290;215877;2218;00:00:54;327690;148;;;;
TbcXNPbbUsM;"Kanzlerkandidat im Interview: Habeck will Strom ""radikal günstig"" machen | ntv";18.11.2024;390;0;0;710;2980;5665;1370;1790;0;30;3536;0;189160;3177154;26493;00:01:00;1053620;594;;;;
J9swf6oPolQ;"Jäger zu gehemmten G20: Putin-Alleingang von Scholz ""ist wirklich bemerkenswert"" | ntv";18.11.2024;3590;0;0;1760;3780;8987;1660;14730;50;860;406;0;1477210;56649142;320253;00:02:18;16829550;473;;;;
bnEMcHRp_lQ;"Kleim zu Waffen-Freigabe für Kiew: Bidens Wende ""ist Abschiedsgeschenk und Stinkefinger"" | ntv";18.11.2024;3610;80;0;1720;4210;581;2560;3550;10;330;6232;0;356520;8023095;85849;00:01:21;25791820;99;;;;
lDDE3tWRHmQ;"Munz zu Bidens Waffen-Wende: ""Putin hat keinen Grund für richtigen Krieg mit NATO"" | ntv";18.11.2024;8550;340;0;3230;9960;6831;5480;11810;60;1290;4444;0;2532830;51279962;375363;00:01:12;31322170;293;;;;
hLZZ80oLKYo;"""Was FDP medial unterstellt wird, ist eine Frechheit"": Djir-Sarai im Frühstart | ntv";18.11.2024;180;0;0;770;1630;700;600;1400;20;120;4422;0;117980;8971473;54735;00:04:33;1212260;587;;;;
DTlxGS3nz3E;"Ministerin Baerbock zum Ukraine-Krieg: ""Lawrow hat uns mitten ins Gesicht gelogen"" | ntv";18.11.2024;3680;140;0;6850;29430;6378;16670;29350;70;1600;3324;0;1458460;112587214;507349;00:04:37;17791220;566;;;;
uoGDFc6rlb4;Perfide Masche von Einbrechern - Achtung an der Haustür | ntv;18.11.2024;310;0;0;920;140;9077;60;590;0;80;3103;0;469110;3679717;24736;00:00:28;403320;541;;;;
FkMfJWbxEG0;Angriffe auf russisches Gebiet: Biden vollzieht überraschende Waffen-Wende für Ukraine | ntv;18.11.2024;2770;10;0;670;2130;6317;1370;2350;60;320;5302;0;245410;4120055;40188;00:01:00;13972970;118;;;;
ewJL_UjPQTg;"Strack-Zimmermann kritisiert Kanzler: ""Ich nehme an, das hat Scholz Putin nicht gesagt"" | ntv";19.11.2024;2380;140;0;3180;10440;6854;7210;15710;40;840;3904;0;1148290;44581833;221246;00:02:19;9562050;551;;;;
ekYmVTXd9yo;Gewalthilfegesetz geplant - BKA-Bericht: Gegen Frauen gerichtete Straftaten nehmen zu | ntv;19.11.2024;330;0;0;280;840;7342;210;580;10;0;4376;0;27870;382806;4131;00:00:49;881970;18;;;;
VFTQ_NnM600;"""Chinas Kampfdrohnen-Lieferung muss Konsequenzen haben"": Jürgen Hardt im Frühstart | ntv";19.11.2024;210;0;0;240;2150;6883;1010;2230;0;130;3944;0;151500;7718601;41349;00:03:03;3410450;29;;;;
wUes6SEIrXE;1000 Tage Krieg in der Ukraine: Kriegsversehrter erzählt von Stolz und Schmerz | ntv;19.11.2024;1110;10;0;130;380;625;210;350;0;20;5355;0;23370;358065;4079;00:00:55;918910;151;;;;
hNhebGdHWtI;"Trump und Musk - ""Aus Trumps Sicht ein Genie zu viel"" | ntv #beisenherz";19.11.2024;260;0;0;1580;2320;732;1820;4970;40;1500;3109;0;493750;108807752;228221;00:13:13;6444310;498;;;;
xhS1AU9wNo4;SPD verliert, AfD reißt Lücke auf - BSW wäre wieder raus | ntv Trendbarometer;19.11.2024;1140;0;0;3320;13760;6306;8460;14440;150;1670;1833;0;2439350;121722035;598277;00:02:59;15196590;648;;;;
r1ySjp0l1HU;Edeka, Lidl, Rewe und Co.: Warum der Einkauf überall das Gleiche kostet | ntv;20.11.2024;450;10;0;1750;600;9195;140;1600;0;60;3137;0;363990;3551922;34144;00:00:35;1629250;47;;;;
1Lg-8IKb9Ww;"""Starship""-Flug läuft wie geplant: Donald Trump besucht Elon Musk für SpaceX-Raketentest | ntv";20.11.2024;200;0;0;100;80;9286;20;260;10;0;6193;0;23900;349475;3237;00:00:52;730150;228;;;;
v-eb-C3mzZ0;"Kanzlerkandidat gesucht - Kuhnert: Zögern der SPD ""schadet auch Pistorius"" | ntv";20.11.2024;430;20;0;120;670;7765;190;660;10;90;3091;0;173020;2495866;20793;00:00:51;3711580;176;;;;
scjCfpayDTE;Mutmaßliche Sabotage in der Ostsee: Überwachungsvideo zeigt verdächtiges chinesisches Schiff | ntv;20.11.2024;9470;0;0;3230;6000;7473;3260;9640;80;630;678;0;1329580;27044002;262871;00:01:13;22124410;405;;;;
Lrfh0yKarZY;"Deutscher in Russland verhaftet - Munz: ""Soll Auftrag von einem Ukrainer bekommen haben"" | ntv";20.11.2024;1540;30;0;840;1520;8657;580;3740;20;170;5491;0;309730;8881216;66939;00:01:43;5037290;46;;;;
RUPMFRabj5A;"Gressel über Drohungen aus Moskau: ""Putin stünde vor einem Krieg, den er nicht gewinnen kann"" | ntv";20.11.2024;15370;380;0;5810;21510;7847;8510;31020;90;2090;5043;20;3376880;114941643;740534;00:02:02;23137410;809;;;;
BLq1PZh2Qts;Wohin mit dem ganzen Laub aus dem Garten? | ntv Service;20.11.2024;40;10;0;110;150;750;40;120;10;30;2748;0;38380;917044;564;00:01:26;473610;237;;;;
_dcFq8ZEwXE;"Von Lucke zu SPD-Kanzlerkandidat: ""Das Land ist in weiten Teilen fertig mit Olaf Scholz"" | ntv";20.11.2024;1000;30;0;670;1860;9008;490;4450;20;500;5143;0;324720;16609042;156427;00:03:04;4694360;368;;;;
T2ro10dmn9M;Das Einmaleins der Geldanlage | ntv;20.11.2024;60;0;0;210;60;9184;40;450;0;20;4076;10;26090;906928;6684;00:02:05;488520;254;;;;
IXnnhMEYcIE;"Deutschland ist ""de facto Angriffsort für Putin"": Grünen-Vorsitzende Brantner im Frühstart | ntv";20.11.2024;50;0;0;230;1160;5484;420;510;10;30;3537;0;31380;132269;5511;00:02:31;404080;555;;;;
ExNaxaPpHaQ;Selbst Sotheby's geschockt: Krypto-Gründer kauft Banane für sechs Millionen Dollar | ntv;21.11.2024;270;0;0;3930;420;750;130;390;20;60;378;0;125220;2169152;17531;00:01:02;503580;607;;;;
42DWfnkKh58;"""Geld ist auf dem Planeten eigentlich genug vorhanden"": Steffie Lemke (Grüne) im Frühstart | ntv";21.11.2024;50;0;0;270;1500;3067;1130;500;50;40;2962;0;45470;151153;13467;00:01:59;1599380;153;;;;
UV-8GbkW9jQ;Verdreckte Sneaker wieder sauber bekommen - so klappt's | ntv Service;21.11.2024;20;0;0;90;70;9444;10;170;0;20;4006;0;9410;367567;2105;00:02:20;336680;195;;;;
sO5fuPQY_rU;"Munz: Angriffe mit Storm-Shadow und ATACMS werden in Moskau ""am Rande behandelt"" | ntv";21.11.2024;5220;90;0;640;2010;7695;1300;4340;20;250;6046;0;430850;9986035;107758;00:01:23;8676170;344;;;;
Eqx_MXiGbqM;Auch ATACMS im Einsatz: Video soll Storm-Shadow-Angriff in Kursk zeigen | ntv;21.11.2024;10100;40;0;640;1960;7301;1390;3760;10;170;6029;0;462690;7981048;84183;00:01:02;4349480;75;;;;
LXrtnwfSvzY;Interkontinentalrakete auf Dnipro?: Russische Sprecherin kriegt Anweisungs-Anruf vor Kameras | ntv;21.11.2024;4470;70;0;2320;4350;6811;2140;4570;50;350;4533;0;1694860;21127054;189329;00:00:44;6397860;88;;;;
imuko1sIGEo;Anleger nicht zufrieden: Nvidia verdoppelt Gewinn fast und enttäuscht dennoch | ntv;21.11.2024;130;0;0;90;60;9231;10;120;10;10;5629;0;14870;260414;2421;00:01:03;369800;281;;;;
nATngRiW3bY;Russland-Aussagen in Memoiren - Jäger: Merkels Argumente sind nicht überzeugend | ntv;21.11.2024;10450;160;0;3640;5340;8303;3300;16150;40;770;5948;0;1019660;29652954;296244;00:01:44;22932660;271;;;;
urFGyLNc2tg;Unklarheit bei K-Frage der SPD: Scholz oder Pistorius - wer wäre der bessere Kandidat? | ntv;21.11.2024;540;10;0;300;4570;5371;810;940;0;180;4051;0;138770;1811228;27007;00:00:46;16227710;62;;;;
pjriofixq4o;"Deutschland verpasst E-Auto-Wende - Dudenhöffer: ""Habeck hat Karren in den Dreck gefahren"" | ntv";21.11.2024;970;0;0;1810;3220;7758;1610;5570;10;330;2993;0;1036060;27216174;147654;00:01:34;5298580;495;;;;
VVYxQTJat0s;"Fritz über Gaetz-Rückzug: ""Trump hat seine Macht offenbar überschätzt"" | ntv";22.11.2024;810;0;0;360;1540;5912;1680;2430;0;140;569;0;367800;6046064;64243;00:00:59;11268870;202;;;;
ErCd0d4SBpo;Von Lucke: Pistorius-Video ist fast schon Bewerbungsrede | ntv;22.11.2024;2000;10;0;720;2040;9515;300;5890;10;520;5207;0;452280;3715485;187047;00:04:55;6282880;518;;;;
Knd82tITN0s;Wichtigster Unterstützer: Unsicherheitsfaktor Trump - Ukraine bangt um US-Hilfen | ntv;22.11.2024;430;0;0;260;630;6783;370;780;10;30;4793;0;74650;1759095;14577;00:01:24;1359120;393;;;;
7jvW3XVTbuY;"Sharma zum Angriff auf Dnipro: Ist Putins Hyperschallwaffe ein ""Gamechanger""? | ntv";22.11.2024;2460;70;0;240;2000;5261;1450;1610;20;140;6442;0;170940;3609299;35919;00:01:16;1941600;625;;;;
d8osvGdLYDI;"Weber zu Moskaus Drohungen: Putins ""strategische Kommunikation ist schiefgelaufen"" | ntv";22.11.2024;5480;270;0;2300;5840;814;3230;14140;100;1090;5517;10;1448660;69048224;423219;00:02:51;13351640;74;;;;
es5ed0HhXu4;Angespültes Strandgut: Wie über Bord gegangene Container die Weltmeere bedrohen | ntv;22.11.2024;60;0;0;30;70;9211;30;350;10;10;3675;0;30670;70764;4807;00:01:23;667630;235;;;;
MhNkGrTMQyQ;"Baerbock zu Haftbefehl wegen Gaza: ""Deutschland hält sich ans Recht"" | ntv";22.11.2024;470;0;0;1270;5860;4299;3090;2330;50;430;3312;0;418810;21155343;134899;00:03:01;3262040;841;;;;
egRzpDyDWUs;"""Beschädigung ist nicht erfolgt"": Pistorius erklärt Verzicht auf Kanzlerkandidatur | ntv";22.11.2024;480;10;0;530;1960;7644;530;1720;10;210;3314;0;181550;5013144;5074;00:01:39;25051800;55;;;;
aXAm8lbxQcQ;"Deutschland braucht ""einen Profi im Kanzleramt"": Anke Rehlinger (SPD) im Frühstart | ntv";22.11.2024;90;0;0;100;680;5532;210;260;10;30;3301;0;30020;1238517;8143;00:02:28;494510;468;;;;
qIyLRoYkH_s;"Geldanlage-Check: Bitcoin ""wird Status eines Gold-Ersatzes"" erreichen | ntv";22.11.2024;5590;150;0;39450;4830;9777;630;27680;70;2470;4478;0;1043890;6258898;319634;00:03:35;11136480;493;;;;
gkPDL0oIzm4;So sind Radfahrer in dunkler Jahreszeit sicher unterwegs | ntv Service;23.11.2024;20;0;0;160;160;8222;80;370;0;0;310;0;18360;447424;4188;00:01:27;514040;201;;;;
sk72ZpO1Pxg;Küstenerosion beschleunigt sich: Nordsee könnte in England 200.000 Gebäude verschlingen | ntv;23.11.2024;1490;0;0;910;770;9563;110;2410;0;130;3051;0;645560;10286282;64204;00:00:57;3790400;649;;;;
UTJ85K39gPc;Tausende auf dem Weg nach Mexiko: Trumps Abschiebepläne schrecken Migranten nicht ab | ntv;24.11.2024;260;0;0;390;790;878;200;1440;10;50;5086;0;133530;4301258;23561;00:01:55;2183450;434;;;;
VN-Xcrpd7QI;"Blufarb: Netanjahu gibt wohl ""grünes Licht"" für Feuerpause-Deal | ntv";25.11.2024;260;0;0;150;360;9057;50;480;10;30;5195;0;28140;653759;7153;00:01:23;812210;232;;;;
cMYEQg97Ex4;"""Werden Olaf Scholz mit breitem Votum ausstatten"": Matthias Miersch im Frühstart | ntv";25.11.2024;260;0;0;160;970;5082;600;620;0;30;4304;0;49470;2820984;15773;00:03:25;1421530;235;;;;
UECJGUdT5qo;Gegenseitige Angriffe gehen weiter: Israel attackiert nach Raketenhagel erneut die Hisbollah | ntv;25.11.2024;1130;20;0;230;1290;729;290;780;20;80;5853;0;82850;1643232;18862;00:01:11;2766400;193;;;;
abU17dU0tBM;"Gewalt gegen Frauen - ""Frage ist: Was sollten Männer tun"" | ntv";25.11.2024;40;0;0;380;1800;3733;940;560;10;60;3212;0;63390;1572277;17773;00:01:29;4192870;95;;;;
gtA3pcHWBYY;Heftige Kämpfe in Ostukraine - Munz: Russland verstärkt Angriffe seit Trumps Wahlsieg | ntv;25.11.2024;2480;130;0;350;1570;7553;920;2840;10;290;326;0;828790;14482802;83356;00:01:02;4104510;507;;;;
RNelZLWCmHs;Ordnungscoach gibt Tipps fürs Handgepäck | ntv Service;25.11.2024;10;0;0;120;50;8125;30;130;10;0;3506;0;9750;281074;2123;00:01:43;352810;203;;;;
yts7OWNlur4;Flugzeugunglück in Vilnius: Video zeigt Moment des Absturzes von DHL-Maschine | ntv;25.11.2024;4080;0;0;3170;2440;8453;1230;6720;80;750;571;0;1059970;22023881;314688;00:01:14;7826340;824;;;;
N94IxZCDP5M;"""Gelegenheit in Saporischschja"" - Brigadier: Russland wechselt zu flexibler Kriegsführung | ntv";25.11.2024;1610;40;0;520;0;7666;1480;4860;60;390;369;0;580980;35079003;189738;00:03:37;6966960;581;;;;
2BWD7Qy1MM0;SPD nach Scholz-Wahl unverändert, Grüne gewinnen leicht | ntv Trendbarometer;26.11.2024;150;0;0;420;1910;6519;940;1760;10;110;1536;0;403830;15505776;70465;00:02:18;2877190;408;;;;
K6E4pLUkSrU;"Auf Waren aus China, Mexiko, Kanada - Fritz: Trumps Zölle sind ""riskante politische Wette"" | ntv";26.11.2024;520;0;0;270;450;9106;110;1120;0;70;410;0;206030;3989328;32964;00:01:09;2246140;341;;;;
cbPIRJVJ6oU;"Reaktion auf ATACMS-Angriffe - ""Putin will zeigen, dass er auf der Leiter oben sitzt"" | ntv";26.11.2024;3090;170;0;1440;2400;7978;1310;5170;20;300;4199;0;643300;24088526;143379;00:02:14;6569940;457;;;;
WEIyuS7vOMw;"Welle ""warf Schiff auf die Seite"": Touristen-Jacht sinkt vor ägyptischer Küste | ntv";26.11.2024;920;0;0;710;170;9394;40;620;0;20;5519;0;215260;2771971;29513;00:00:46;1497250;608;;;;
IJ99u3_XLi4;"""Gibt russische Propaganda wieder"": Klitschko kontert berühmtesten Podcaster der Welt | ntv";26.11.2024;820;0;0;1300;3410;8985;1490;13190;20;140;5622;0;326350;5809674;40985;00:01:04;2641310;916;;;;
Ax5I4vbEKEY;Schadet Merkels Buch der CDU, Herr Linnemann?: CDU-Generalsekretär im Frühstart | ntv;26.11.2024;580;0;0;600;1710;8373;550;2830;10;200;467;0;238270;15948891;139263;00:04:00;2299670;65;;;;
HyR2m61Bu2s;"Reisner zu möglichen nächsten Stufen: ""Russland kennt genau abgestimmte Eskalationsskala"" | ntv";26.11.2024;9200;170;0;4050;7160;826;5010;23790;130;1560;3192;0;2467340;122079244;694175;00:02:58;17094440;623;;;;
v4GhBL8CtgU;"""Freuen Sie sich auf einen Schattenkanzler Bohlen?"" | ntv #beisenherz";26.11.2024;150;0;0;250;940;7005;590;1380;10;290;2963;0;159310;32915246;97537;00:12:23;2124740;536;;;;
F9Z6psodO3U;"Krisenstimmung in der Industrie - Fratzscher: ""Der Pessimismus ist im Augenblick zu groß"" | ntv";26.11.2024;80;0;0;210;530;5455;250;300;20;30;2165;0;82370;2169848;10677;00:01:34;411230;492;;;;
hlFF0tikwoQ;Worum geht es im 60-Tage-Deal? - Noch kurz vor Waffenruhe erschüttern Explosionen Beirut | ntv;27.11.2024;150;0;0;30;120;963;10;260;0;0;5485;0;14880;274303;3393;00:01:06;295180;322;;;;
qf6bWC62Zoc;"""60-70 Prozent der Jobs im Jahr 2040 kennen wir nicht"" - Zukunftsforscher Dettling | ntv";27.11.2024;40;0;0;230;100;7037;80;190;10;20;297;0;30300;805023;5278;00:01:35;334710;388;;;;
F4Mo2OZbbUo;"Islam-Verein lädt ""Mädchen ab 13 Jahren"" zu Ehe-Kurs - Nur ""unglücklich formuliert""? | ntv";27.11.2024;200;10;40;840;980;7831;180;650;0;30;5857;0;30300;557038;606;00:01:06;735590;262;;;;
5fjt8WutLzw;Versand, Preis, Service: Welcher Paketdienst ist der Beste? | ntv Service;27.11.2024;20;0;0;60;80;7333;40;110;0;0;4141;0;5040;148985;977;00:01:46;228360;115;;;;
VrJYqRQ5mhg;"Merkel steht wegen ihres Buchs ""vor sich selbst Parade"" - Memoiren der Ex-Kanzlerin | ntv";27.11.2024;3330;130;220;3240;14750;3659;11090;6400;50;1000;4424;0;1002120;1465616;185134;00:00:52;90585670;77;;;;
72tNfZ63sO4;Was Einsteigerinnen über ETFs wissen sollten | ntv #GeldistFrauensache;27.11.2024;80;0;0;280;70;7083;70;170;0;20;2867;0;32890;405924;2973;00:00:44;185230;356;;;;
rAGieYCDako;"Von Lucke zu Kanzlerin-Memoiren: ""Man merkt, Merkel hat noch einige Rechnungen offen"" | ntv";27.11.2024;570;0;0;520;1090;875;380;2660;0;200;3235;0;559790;1212447;93527;00:01:17;2779100;554;;;;
FwhMJkNN8Ss;"""Trump wird beim Bitcoin für Deregulierung sorgen"" | ntv Geldanlage-Check";27.11.2024;860;0;0;2660;1420;9662;240;6870;30;510;3173;0;349710;15505987;80017;00:02:39;2654880;575;;;;
r2MqbJPCk1A;"Jan van Aken im ntv Frühstart: ""700 Seiten Angela Merkel wären mir 690 zu viel"" | #ntv";27.11.2024;80;0;0;150;370;8293;140;680;0;0;3108;0;37430;1392713;739;00:02:13;520620;383;;;;
SCu8Szo9qm8;Tiere, Autos, Soldaten, Geld: Putin und Kim beschenken sich reichlich | ntv;27.11.2024;320;0;0;200;370;8889;60;480;0;20;2119;0;305230;2910529;16189;00:00:34;510180;546;;;;
KRIdnJ981Ag;"""Deutsche investieren für Black Friday sieben Stunden"" - Gute Deals oder Augenwischerei? | ntv";27.11.2024;60;0;0;50;60;1000;0;50;0;0;3752;0;8740;204063;1966;00:01:24;280400;216;;;;
syGkmHjrgIk;"Munz zu kriselnder Wirtschaft: Russen sprechen Probleme ""hinter vorgehaltener Hand"" an | #ntv";27.11.2024;8210;0;0;1870;3020;9152;1140;12300;10;1000;616;0;1331510;43288002;515032;00:01:57;10880220;702;;;;
ZrMi1Ker5e8;"Russische Angriffe auf die NATO? - Thiele: BND-Warnung ""ist zum Teil eine Nebelkerze"" | ntv";28.11.2024;980;30;0;910;1350;8645;550;3510;10;180;5119;0;307670;9799995;70818;00:01:54;3530690;524;;;;
FjG8shROrDE;Das verschenken die Deutschen am häufigsten - Weihnachtszeit steht vor der Tür  | ntv;28.11.2024;20;0;0;60;40;1000;0;20;0;10;509;0;3300;50859;515;00:00:55;98440;181;;;;
4Oouj8Rgbys;"BND: ""Russland bereitet sich auf Krieg mit Westen vor"" - Moskau könnte NATO testen | ntv";28.11.2024;4970;110;0;4120;4150;6774;2000;4200;30;680;6845;0;713030;10981466;251794;00:00:55;3251960;791;;;;
acUOvyt9PtU;"Thiele: BND-Warnung ""ist zum Teil eine Nebelkerze"" - Russische Angriffe auf die NATO? | ntv";28.11.2024;350;0;0;70;280;6727;180;370;10;40;5238;0;26690;869961;6989;00:01:57;513580;307;;;;
EWhofCBxUxQ;Israel meldet Tötung von Hisbollah-Mitgliedern - Lage nach Waffenruhe | ntv;28.11.2024;720;10;0;70;590;6947;290;660;10;50;4982;0;82850;1341355;11689;00:00:58;1938150;263;;;;
saQA1U6XaNg;"""Werden noch sehr, sehr bullische Zeiten erleben"" | ntv Geldanlage-Check";28.11.2024;60;0;0;120;50;9559;30;650;0;110;1969;0;101300;2830575;12213;00:01:40;545570;511;;;;
