video_id;Videotitel;Veröffentlichungszeitpunkt des Videos;Dauer;Neue Zuschauer;Klicks auf Abspannelement;Klicks auf Infokartenteaser;Klicks auf Infokarte;„Mag ich“ und „Mag ich nicht“ im Vergleich (%);„Mag ich nicht“-Bewertungen;Im Feed angezeigt;Geschätzter Umsatz (EUR);Impressionen;Klickrate der Impressionen (%)
YWsLcgSw_tk;"""Nie zuvor dagewesener"" Regen flutet Teile Frankreichs | #ntv";18.10.2024;52;863;0;0;0;9362;12;10916;;86543;621
zqbhui_cwbo;LIVE: Statement von Joe Biden im Kanzleramt;18.10.2024;1172;3544;0;0;0;5365;127;0;36982;70550;536
vkBV0Rg-fWw;LIVE: Frank-Walter Steinmeier verleiht Joe Biden Verdienstorden;18.10.2024;954;2956;0;0;0;5571;93;0;23829;66226;69
KdouGcL9s7U;"""Buchhaltung können wir"" - Bundespräsident scherzt - und ehrt Biden auf Englisch | ntv";18.10.2024;738;165;29;1;0;6579;26;0;;63317;295
YKyQ7y1vZI8;Bidens Blitz-Besuch versetzt Berlin in Ausnahmezustand - Scharfschützen & Hundestaffel | ntv;18.10.2024;112;3402;76;0;0;6901;22;0;553;50719;39
3GzLYl00QU0;Reporterin erlebt Beschuss in zerbombtem Metula - Evakuierter Geisterort in Israel  | ntv;18.10.2024;189;33;8;0;0;7222;5;0;1453;18831;392
hpfPMpjn-xk;"Nordkoreas Soldaten ""können Krieg empfindlich verändern"" - ntv-Reporter zu Sorgen in Kiew | ntv";19.10.2024;224;10028;753;23;0;7189;501;0;22259;2512412;346
iVC5Ovuwg9o;Endspurt in Kopf-an-Kopf-Rennen: Harris und Trump kämpfen in Swing States um jede Stimme | ntv;20.10.2024;109;1625;145;4;0;5866;105;0;21439;970882;112
FpR6RCOUT4U;"Grupp fordert mehr Verantwortung: ""Dass Benko Millionär bleibt, ist nicht nachvollziehbar"" | ntv";20.10.2024;645;4936;232;7;5;9703;21;0;13616;805286;442
ZBu25KqXCaY;"Hier wird der Tod produziert"" - Rheinmetall-Ort Unterlüß am Tropf der Rüstungsindustrie | ntv";20.10.2024;176;4059;0;0;0;8449;130;0;68445;422986;1101
keIDAB-LdgA;Plötzlich Präsidentin? Traum, Fluch, Malus: Kamala Harris schreibt Geschichte | ntv;20.10.2024;1310;2391;77;7;0;6254;233;0;77986;391787;376
2LaeY6LrSCk;"US-Experte Denison: ""Historisch war es nie so knapp"" - Heißer Kampf ums Weiße Haus | ntv";20.10.2024;338;592;71;3;0;8732;26;0;28948;213778;52
Gmdj4Ckv7CQ;"Grausames Sterben an der Grenze - ""Sollte kein Todesurteil sein, in die USA zu kommen"" | ntv";20.10.2024;449;335;63;2;0;7853;35;0;19552;120315;516
U28G8R4lv54;Wie Trump die US-Waffenlobby hofiert - Frenetischer Jubel auf Gun-Show | ntv;20.10.2024;216;71;17;0;0;8696;3;0;2287;47911;374
hQVISab5mqk;"""Wagenknechts Zögern ist schäbig"" - CDU-Politiker Frei im Frühstart | ntv";21.10.2024;450;1964;72;12;0;6036;243;0;68053;543390;302
4Rv9T6eOaLc;"""Software kommt aus dem Ausland"" - Munz: Russen fürchten Angriffe wie auf Hisbollah  | ntv";21.10.2024;187;1766;208;7;0;9116;41;0;51781;375981;722
rctsD9YFenU;Deutsch-Banker erklärt: Darum springen Dax und Gold von einem Hoch zum nächsten | ntv;21.10.2024;220;1836;45;1;0;9101;8;0;17205;91750;487
To3INNOaflE;"Ausländische Geheimdienste ""haben uns gerettet"" - Ortmann zu vereitelten Terrorplänen | ntv";21.10.2024;192;416;62;5;1;8909;18;0;10696;84659;428
uPkf3oLosV8;"Bei Nordkorea-Soldaten ginge es ""nicht um Qualität"" -  Munz zu Spekulation über Putin und Kim | ntv";22.10.2024;162;11166;1081;17;0;7365;401;1;254528;3253695;3
nrxxrbsZ_Y0;"""Guterres' Geschenk an Putin ist absolut erbärmlich"" - Karasek zum BRICS-Gipfel | ntv";22.10.2024;285;17766;148;6;0;484;582;0;109165;561700;487
XKjQkNJLE7A;Putin lädt zum Anti-West-Gipfel nach Kasan - Mehr Wirtschaftskraft als G7  | ntv;22.10.2024;107;3285;517;11;0;8806;93;0;8025;527307;438
HF2VZsbIJ6A;"""Es gibt keine Rente mit 63 mehr"" - Arbeitsminister Heil im Frühstart  | ntv";22.10.2024;434;11891;212;13;0;593;302;1;267962;400633;676
QvMzXrbzL48;"Cheney tritt mit Harris auf: ""Millionen Republikaner werden für Harris stimmen"" | ntv";22.10.2024;198;674;137;0;0;8577;40;0;22364;244160;375
ZmtSO_3ZKz0;"""Putins BRICS-Versuch gelingt bisher nicht wirklich"" - Weber zu Problemen des Bündnisses  | ntv";22.10.2024;322;3200;0;0;0;7059;80;0;33782;182756;468
E0X5tEI2FPw;Grüne legen zu - FDP fällt auf Linke-Niveau | ntv Trendbarometer;22.10.2024;680;279;23;0;0;60;50;0;25389;131076;404
9mhY5OJcH1k;"IW-Chef Hüther: Deutschland ""läuft im Schlamm"" - Ökonom nennt drei Belastungen  | ntv";22.10.2024;185;148;63;0;0;9368;6;0;13924;104189;405
C_VQhndNuT8;Wie ein Salafistenprediger den Rechtsstaat vorführt - Abschiebung von Gericht abgelehnt | ntv;22.10.2024;166;5618;27;0;0;7522;28;0;17789;53948;762
1IjySFhLlj0;"""Die Marke von drei Millionen ist nicht mehr weit"" - Nahles zu Arbeitslosenzahlen | ntv";22.10.2024;219;65;9;0;0;6739;15;0;4804;38704;515
c1aHKaz5cu0;"Habeck zu Digitalisierung und KI: ""Wird sich jetzt enorm viel entwickeln in Deutschland"" | ntv";22.10.2024;184;99;22;0;0;4828;30;0;4959;28935;382
q4eh-zrLLc4;"Deutscher Botschafter in Moskau hat ""Spieß umgedreht"" - Munz zu diplomatischem Ringen  | ntv";23.10.2024;198;10414;1604;47;0;6991;1116;0;583652;2648471;373
u0Q0sHAq-2g;"Schock und Wut in Esslingen: Mutter und Kinder von SUV getötet - ""Könnte uns auch passieren"" | ntv";23.10.2024;150;20445;0;0;0;9236;223;0;318103;2216162;536
b75GOeHiNw0;"Obama macht für Kamala Harris den Eminem - ""Lose Yourself"" im Wahlkampf | ntv";23.10.2024;182;28895;774;8;0;938;145;0;185892;970599;98
icGRNm81z14;"Habeck will Unternehmen mit ""Deutschlandfonds"" boosten - Lindner übt Kritik | ntv";23.10.2024;120;1914;222;4;0;6905;130;0;47746;827618;225
uojnRMGUrfg;"""Die verdammte Bürokratie ist zum Heulen"" | ntv #beisenherz";23.10.2024;2442;254;3;3;0;7111;26;0;38662;128625;378
PNOpialOIL0;LIVE: Statement von Robert Habeck zur Modernisierungsagenda;23.10.2024;1575;1231;0;0;0;3125;66;0;20507;54098;437
JUPXnhZx9PU;"LIVE: ""Kein Spielraum"": Lindner legt Steuerschätzung vor";24.10.2024;2058;4534;0;0;0;375;135;0;69216;1551685;85
RTHEsbHqgQc;Munz: Zwischen China und Russland knirscht es - Was bleibt von Putins Gipfel? | ntv;24.10.2024;148;10399;1066;24;0;8119;341;0;272323;1352752;719
FS1hoBHjmqU;"""Nordkorea kann aus Chinas Schlinge entkommen""  - Thiele: Russland eröffnet Chance| ntv";24.10.2024;204;17325;299;8;0;8458;70;0;88149;548429;471
hJS1NLrwwIs;LIVE: Bedeutung des Autos sinkt, es bleibt aber unverzichtbar;24.10.2024;1142;891;0;0;0;7049;18;0;15588;120672;157
tjnSSq1N8nA;"Kretschmer : ""Wir schaffen die Integration nicht mehr"" | ntv Frühstart";24.10.2024;546;488;45;1;0;7889;42;0;3935;110067;651
wBGNS4Ce3F4;Auf einer Gun-Show wird Donald Trump frenetisch gefeiert. | ntv;24.10.2024;41;332;0;0;0;6516;54;10570;;67625;296
_9OxHs3hSqc;"Peinliche ""Kasperei"" oder Coup? Bundestags-Abgeordnete rappt umgedichteten Hit | ntv";24.10.2024;95;127;5;0;0;3895;58;0;4071;20495;545
tJDFhpjRmPc;Im Bundestaat Georgia im Wahlkampf wird vor allem die Stimmen der Afroamerikaner geworben. | ntv;24.10.2024;29;79;0;0;0;7895;4;2537;;12647;15
ZzAYA6jslDE;Putin zu Nordkorea-Vorwurf: Der Westen hat angefangen | ntv;25.10.2024;121;6050;547;10;0;7267;232;0;139546;1847465;256
EB49j8-j2Z4;"Munz zu Demütigung bei BRICS-Gipfel: Putins Umgang mit Guterres ""hat beim Zuschauen wehgetan"" | ntv";25.10.2024;196;10570;374;34;0;7079;491;0;213387;1212365;64
OvWRIxTsuIw;"""Endspiel der Selbsprofilierung"" - Von Lucke: Ampel-Aus plus Trump-Wahl wäre extrem riskant | ntv";25.10.2024;253;5433;101;0;0;7945;172;0;10649;1206665;213
cQGFFzeQp4U;LIVE: Streit um Wirtschaftshilfen - Scholz ruft zur Geschlossenheit auf;25.10.2024;863;3211;0;0;0;2047;171;0;28957;360082;19
GJyPW7UaTSM;Sind Millionen-Gewinne illegal? - Musk treibt mit Geldgeschenken ein gefährliches Spiel | ntv;25.10.2024;192;400;34;3;0;7807;25;0;16607;88735;473
jB1HXCXMGlI;LIVE: Pressekonferenz von Bundeskanzler Scholz und Indiens Regierungschef Modi;25.10.2024;1078;1970;0;0;0;7006;50;0;26012;59219;5
MRwYuyetbEw;LIVE: Bundesländer einigen sich (noch) nicht auf höheren Rundfunkbeitrag;25.10.2024;1277;83;0;0;0;32;17;0;3691;35421;243
wChad-vpoto;Diese Handy-Regeln sollten Eltern kennen | ntv Service;25.10.2024;220;91;3;0;0;8857;4;0;3086;29345;286
242pjZqqoa8;"Weihnachten mit Blome und Augstein: ""Das ist das Traurigste, was ich je von Ihnen gehört habe"" | ntv";25.10.2024;219;41;3;0;0;7727;10;0;2583;28733;315
oICb0R6mYWU;"Heil buhlt um indische Fachkräfte - ""Indien ist idealer Partner außerhalb der EU"" | ntv";26.10.2024;314;2018;18;0;0;3013;218;0;16578;746627;78
Vd6wddwt14A;Inhaftiert in syrischem Straflager: Deutsche Kinder von IS-Anhängern wollen zurück in Heimat | ntv;26.10.2024;396;192;0;0;0;7321;30;0;6673;45304;64
FX3_82VSsVQ;"Viele Tote durch ""Zombie-Droge"": US-Städte bekommen Fentanyl-Krise nicht in den Griff | ntv";26.10.2024;218;69;9;0;0;8727;7;0;402;33595;568
k-wmo5E67iQ;Schokolade aus Sonnenblumenkernen, ob das schmeckt? | Den ganzen Beitrag findet ihr auf ntv.de #ntv;26.10.2024;58;160;0;0;0;8286;6;2530;;16573;155
E2aclLzNCI8;"Wahl in Georgien erfreut Moskau: Munz: ""Seit zwei Jahren nimmt Partei Richtungswechel vor"" | ntv";27.10.2024;221;6334;243;12;0;7757;181;0;76268;1598095;224
txrAm_GWF80;Blufarb: LKW rast in Bus und Haltestelle nahe Tel Aviv - Fahrer stieg wohl mit Messer aus  | ntv;27.10.2024;258;819;22;1;0;7475;25;0;13085;389170;156
rRpDpfVdOeQ;"Namhafte Unterstützung für Harris: Michelle Obama warnt vor ""falschem Wahlausgang"" | ntv";27.10.2024;127;1690;117;3;0;3797;165;0;16036;317379;254
_Uqa5I0ekFM;"""Historisch knappes"" Votum - Denison: Darauf kommt es in den letzten Tagen bis zur US-Wahl an | ntv";27.10.2024;292;446;48;2;0;8421;30;0;21168;255412;283
-8DJNqQU4r4;Studie mit dramatischem Ergebnis: So stark beeinflussen Handys die Entwicklung von Kindern | ntv;27.10.2024;140;798;13;0;0;932;7;0;8587;93451;287
1amxC_akfWg;US-Bäckerei macht im Wahlkampf Reibach - Klarer Favorit im Keks-Indikator | ntv;27.10.2024;133;51;0;0;0;8276;5;0;212;35118;338
IT_ENqmbbfc;In Basel gibt es aktuell Kunst den Henri Matisse zu bewundern. | #ntv #kunst #matisse;27.10.2024;59;74;0;0;0;8889;1;1355;;11445;77
 -QiE0Hx2EMg;Militärexperte: Russen jagen gezielt abgekämpfte Brigaden | ntv;28.10.2024;865;8916;253;10;0;8843;234;0;447873;1818536;428
MFnmPIb7Sgs;"Experte sieht Standortproblem: ""VWs Schwerpunkt sollte nicht in Niedersachsen liegen"" | ntv";28.10.2024;355;6116;240;0;0;8849;51;0;69109;581403;398
vOd68lc_AXk;"""Viel Geld auf der hohen Kante ist ein großer Fehler"": SPD-Chefin Esken im Frühstart | ntv";28.10.2024;458;5639;73;17;0;3996;598;0;95186;419238;6
XKKr8DR7ErY;"""VW-Werk in Wolfsburg soll nicht betroffen sein"": Autobauer will Standorte schließen | ntv";28.10.2024;150;1851;193;2;0;9104;18;0;35426;315371;404
UCNfzUMxp-k;China erhöht Druck auf nordkoreanische Flüchtlinge: Mehr Kontrollen und Rückführungen  | ntv;28.10.2024;239;8964;0;0;0;9847;4;0;50423;225924;733
PNRDaFlMeKU;Hogan scheitert an eigenem Shirt - Bizarre Trump-Show in New York liefert nächsten Skandal | ntv;28.10.2024;101;4187;186;8;0;5425;140;0;35362;221356;768
i6pMFFjVeGQ;LIVE: Statements von Verteidigungsminister Pistorius und seinem kroatischen Amtskollegen Anusic;28.10.2024;247;3228;0;0;0;7854;44;0;26884;118779;713
4z0hbgGbDKs;LIVE: Pressekonferenz der SPD und BSW in Potsdam zu möglichen Koalitionsgesprächen;28.10.2024;967;159;0;0;0;40;24;0;6815;76384;192
yYoJnmezyEM;Bizarre Trump-Show in New York liefert nächsten Skandal | #ntv;28.10.2024;42;463;0;0;0;797;109;37173;;48765;412
iL_XPCICrm4;Militärexperte Remmel erklärt die Bedeutung nordkoreanischer Soldaten für Russland | #ntv;28.10.2024;54;629;0;0;0;8481;12;4474;;47865;198
j-0Yhr0VE6I;Tokio baut gigantische Tunnel für den Hochwasserschutz - Bereits 147 Mal vollgelaufen | ntv;28.10.2024;140;102;0;0;0;9844;1;0;;45113;477
y04si0cT_5M;"Esken findet Lindners Konkurrenz-Gipfel ""kindisch"" | #ntv";28.10.2024;40;101;0;0;0;7864;22;7290;;22150;369
GX8gDikTZGk;"Digitale Patientenakte kommt 2025 - ""Vorteile überwiegen deutlich"" | ntv";28.10.2024;108;84;15;0;0;5517;13;0;1548;18560;359
UNZ3LEg4yHY;"Häufigste Bett-Frage der Deutschen: Wie viel Sex ist ""normal""? | ntv";28.10.2024;164;1518;18;0;0;9286;4;1;7465;13845;1159
Wpfs4f53bxg;"""Bin das Gegenteil eines Nazis"" - Trump empört sich über ""ekelhafte"" Hitler-Vorwürfe | ntv";29.10.2024;207;5667;317;9;0;8756;79;0;63833;1142640;277
mqCL2grsBXQ;Grüne stürzen unter zehn Prozent - Union enteilt weiter | ntv Trendbarometer;29.10.2024;919;3385;43;0;0;7712;181;1;146681;484141;673
4srykZJzJ4U;"""Ich setze keine Ultimaten, aber ..."" - Finanzminister Lindner will der Ampel nicht drohen | ntv";29.10.2024;252;1624;114;0;0;7321;165;0;67598;429804;424
oAVEPsqiCPo;"Günstige Autos? Das war einmal - ""Jeder dachte, Volkswagen ist ein sicherer Arbeitgeber"" | ntv";29.10.2024;386;3589;133;2;0;9385;15;0;49379;370124;512
t1yEBLnPdMg;LIVE: Statement Lindner nach Gespräch mit Verbänden der deutschen Wirtschaft;29.10.2024;860;2391;0;0;0;5072;102;0;57603;289546;357
H_vaRSda4AY;"Wagenknecht ""ist offenbar Vorsitzende einer Ich-AG"" | ntv #beisenherz";29.10.2024;2620;1460;41;5;0;7228;107;0;106923;266377;629
NabqmuMJJKo;Menschenrechtler entsetzt: Teherans Regime tötet Deutsch-Iraner Djamshid Sharmahd | ntv;29.10.2024;81;1013;21;0;0;7273;24;0;10779;186213;247
I492XcYM7ac;"Sharma über NATO-Einladung: ""Selenskyj steht unter Druck, Weg nach vorn aufzuweisen"" | ntv";29.10.2024;140;10378;52;1;0;7532;38;0;31363;157780;523
L-1wrstQMx0;"""Bürokratie-Wust aus Brüssel hat uns zurückgeworfen"": FDP-Politiker Dürr im Frühstart | ntv";29.10.2024;481;44;10;0;0;7347;13;0;5736;43185;356
PQoBZqIa_NU;Diese US-Bäckerei schlägt auf eigene Art Profit aus dem tobenden US-Wahlkampf | #ntv;29.10.2024;30;109;0;0;0;8877;21;13609;;20904;279
lOfhUk4-7Qs;"""Hoffe, dass ich's überlebe"": Ostwestfale verwandelt eigenes Haus in Geisterbahn | ntv";29.10.2024;77;217;5;0;0;6957;7;0;1195;18752;317
LTL1STGmhZM;Viele Meter unter der Stadt Tokio befindet sich ein riesiges Tunnelsystem. | #ntv;29.10.2024;29;89;0;0;0;9818;1;5153;;11852;215
XnI0HmAZIYU;FDP-Politiker Dürr im #ntv Frühstart;29.10.2024;40;41;0;0;0;80;9;2391;;10318;181
vrA9D-TK7Es;"""Probleme unseres Landes kommen aus der Ära Merkel"" - Lindner weist Vorwürfe zurück  | ntv";30.10.2024;457;6273;235;10;0;6179;582;0;130671;1641854;245
okUVB6wgDCs;"""Man sieht: Trump schränkt schon jetzt Pressefreiheit ein"": Jäger zu ""Washington Post""-Vorfall | ntv";30.10.2024;285;2384;105;2;0;5985;208;0;36073;346778;294
B0heBtbnmMs;"""Warum wurde Geld, das VW fehlt, an Dividenden gezahlt?"" - CSU-General Huber im Frühstart | ntv";30.10.2024;445;2189;80;4;0;8462;82;0;112863;340563;653
aZYmItd6E08;"Putin inszeniert Atomübung ""sehr öffentlichkeitswirksam"" - Munz erklärt Gründe für Drohungen | ntv";30.10.2024;194;15367;186;4;0;8898;39;0;72701;235912;742
29wz02TFd7k;"""SPD und Grüne sind Getriebene der FDP"" - Von Lucke zu ""Damoklesschwert""| ntv";30.10.2024;257;2477;76;1;0;9126;18;0;36412;171497;607
hVYj2Y52spg;VWs Spar-Plan - Werksschließungen nicht größter Faktor - Internes Dokument gibt Aufschluss | ntv;30.10.2024;128;5307;86;0;0;9259;10;0;27566;153263;637
24Pi-YLAeS8;"""An Aktien führt kein Weg vorbei"" - Deutsche sind Spar-Weltmeister | ntv";30.10.2024;143;111;9;0;0;75;4;0;2872;25704;272
kz3-NkORtSU;"Droht Google die Zerschlagung? Kröger: ""Gesetzgeber möchte Exempel statuieren"" | ntv";30.10.2024;219;30;6;0;0;80;4;0;1508;20776;329
ksgsCs3yyg4;Weltspartag gibt es heute noch - Deutsche sparen zweistellig | ntv;30.10.2024;108;81;5;0;0;100;0;0;1337;20168;223
Pn1fi28iecU;"Auch Swifties ""haben Deutschland den Hintern gerettet"" - Überraschendes BIP-Wachstum  | ntv";30.10.2024;173;120;6;0;0;48;13;0;1625;19655;325
Yr-tzqXpenM;Noah Labs will Herzprobleme anhand der Stimme erkennen | ntv;30.10.2024;255;34;1;0;0;7778;2;0;676;19331;176
4fEEy5lm60U;"Nordkorea schickt Kreml Soldaten - ""Könnte Testballon sein"" | ntv";31.10.2024;170;6581;103;7;0;4866;172;0;46863;1010662;154
J2Pe9muAavM;"""Psychisch zerstört"" - Spanier beklagen Behördenversagen nach Hochwasserkatastrophe | ntv";31.10.2024;95;1096;112;1;0;9573;5;0;13892;163324;387
OECYGGUqozM;Republikaner Schwarzenegger stellt sich hinter Harris | ntv;31.10.2024;133;1862;123;3;0;8507;20;0;15337;76882;907
9DANLNWBh5w;"""Trump würde eine Niederlage definitiv nicht akzeptieren"": Kleim zu aufgeheizter Stimmung | ntv";31.10.2024;225;98;6;0;0;9318;6;0;10146;39832;935
j2yvYoI23Uc;Über 4000 Euro pro Stück - Neue Stühle für das Kanzleramt | ntv;31.10.2024;172;379;27;0;0;7557;32;0;15717;37740;793
lKn-ydrJIRU;Was sind Trumps Pläne für die amerikanische Wirtschaft? | ntv;31.10.2024;58;50;0;0;0;7949;16;4281;;30391;376
3BHzlJ2Z1KY;"Katastrophenforscher erklärt: ""Extreme Hochwasser kann man technisch nicht abfedern"" | ntv";31.10.2024;200;43;23;0;1;8889;3;0;251;28093;319
eE9d2hyaeiE;"Banaszak: ""Sind total offen für E-Auto-Prämien"" - Neuer Grünen-Chef im Frühstart | ntv";31.10.2024;425;20;6;0;0;5192;25;0;2423;25467;323
Ear8kLp4-2c;"Argumente gegen Taurus ""gibt es seit Monaten nicht mehr"" - FDP-Politiker Faber im Frühstart | ntv";31.10.2024;382;25;5;0;0;7432;19;0;2644;23803;402
1YgI2ge2E30;Schock-Videos zeigen Gräuel in Schlachthof in Niedersachsen - Anlage geschlossen  | ntv;31.10.2024;129;88;9;0;0;8158;7;0;66;14139;78
QnCMQ5eA1KU;"""Sieht aus, als ob Lindner Rauswurf provozieren will"" - von Lucke zu nächstem Ampel-Eklat | ntv";01.11.2024;250;5238;290;0;0;9191;106;0;16074;1277342;417
drRlhbyjVj0;Trump könnte er der erste Präsident der USA werden, der aus dem Gefängnis heraus regiert? | ntv;01.11.2024;53;1181;0;0;0;6768;234;37184;;290292;289
oar58icxNls;Deutschlandweites Messerverbot tritt in Kraft - Kontrolle obliegt nun Polizei | ntv;01.11.2024;104;1167;37;3;3;5707;85;0;15335;193145;365
XFTEPLJCdL0;"Schüsse auf Cheyney, ""Bastard"" Biden: Trump entgleist im Gespräch mit Carlson komplett | ntv";01.11.2024;128;3216;157;3;0;6931;85;0;37307;180981;1226
KjuzLc7gZLI;"Forscher rekonstruieren Gesicht einer ""Vampirin"" - Mit Sichel über Hals beerdigt | ntv";01.11.2024;155;380;47;0;0;9145;10;0;9106;112116;358
ELjvb_JpUQk;Smartphone weg - was man davor und danach tun kann | ntv Service;01.11.2024;265;119;10;1;0;9429;6;0;4816;40316;369
WAfnvS6F03o;Traumjob Bestatter? Azubis berichten von ihrer Berufswahl | ntv;01.11.2024;120;173;15;0;0;931;2;0;2568;35048;255
Lbugn4NOziI;LIVE: Statement von Nancy Faeser zu aktuellen Themen;01.11.2024;392;217;0;0;0;4091;104;0;11221;28825;412
1FuSYiKGNTs;Die Drogenschwemme in den USA fordert sogar ganz junge Opfer. | #ntv;01.11.2024;39;105;0;0;0;8478;7;4454;;14682;159
vQxAtJ-MAd8;Worauf ihr bei einer Kfz-Versicherung achten müsst | ntv;01.11.2024;60;61;0;0;0;8788;4;3688;;8900;353
 -G2XZl7KXpQ;"""Ist zu leicht geworden, sich krankzuschreiben"" - Augstein fährt Blome zur Apotheke | ntv";02.11.2024;231;176;39;1;0;7444;23;0;5546;40455;46
pieHxCQOGtw;"Spanier wüten gegen ""Mörder"" - König Felipe wird in Flutgebiet mit Schlamm beworfen | ntv";03.11.2024;117;22485;1318;15;97;9559;95;0;205635;2468587;573
jKq8eaf6y1g;Was passiert, wenn Lindner die Ampel platzen lässt? - Zwei mögliche Szenarien | ntv;03.11.2024;117;10264;1107;0;0;9245;83;0;151928;1666966;355
MhoN6AqjIRo;"""Lindners Papier ist ""Frontalattacke auf SPD und Grüne"" - Von Lucke kritisiert FDP-""Farce"" | ntv";03.11.2024;318;2065;318;0;0;8561;119;0;118743;745843;404
oTru8XFO_P4;Erster Anbauverein gibt legales Cannabis aus - Social Club in Niedersachsen  | ntv;03.11.2024;96;3179;212;10;1;7966;72;0;24529;463136;327
eEpJnfftRuo;Gründer tüfteln an nachhaltigen Schokoladen-Alternativen | ntv Startup Magazin;03.11.2024;321;284;1;1;0;6579;13;0;175;22246;203
HLRJZHB6WHU;"Reisner: Große Verbände greifen an - ""Russland-Offensive hatte mehr Erfolg als angenommen"" | ntv";04.11.2024;675;58287;2020;63;0;9018;520;0;995;4806769;488
XekzCLjMUug;"Was Trumps ""Rachegedanken"" für Deutschland bedeuten - Cluever: ""Wird Druck geben"" | ntv";04.11.2024;410;1648;193;7;0;6099;220;0;48461;469848;349
9pYDykBMb78;"""Wir werden stürmische Zeiten erleben"" - Militärexperte Thiel zu US-Wahl und Folgen für Europa | ntv";04.11.2024;301;1783;296;2;0;8329;64;0;55878;376326;531
qXFCxsgthSA;Trump spottet über Schüsse auf Journalisten | #ntv;04.11.2024;60;554;0;0;0;5195;74;7976;;237145;242
bNs5v7gJAOg;Bauteile russischer Drohen aus Europa und den USA? - Reisner im Ukraine-Talk | ntv;04.11.2024;56;216;0;0;0;9318;29;31080;;220705;536
4VCV-fcTJeo;"Ampelregierung steht vor ""Woche der Entscheidung"" - PART 2 | #ntv";04.11.2024;50;270;0;0;0;7387;29;8782;;191818;19
E93hM8B3Egs;LIVE: Pressekonferenz mit Bundekanzler Scholz und NATO-Chef Rutte;04.11.2024;891;3178;0;0;0;3077;63;0;22309;174527;173
OKZrGDd-Zpc;"""Trump wird USA zurückziehen, Harris mehr fordern von EU"" - Kiesewetter im Frühstart | ntv";04.11.2024;408;5970;53;3;0;5817;105;0;27088;173216;363
E7cgxsDtefc;"Ampelregierung steht vor ""Woche der Entscheidung"" - PART 1 | #ntv";04.11.2024;55;251;0;0;0;7826;35;11671;;141304;231
eM-Ke7piuJs;LIVE: Pressekonferenz mit FDP-Generalsekretär Djir-Sarai;04.11.2024;1178;1263;0;0;0;7059;30;0;22984;52964;386
1ENSUx8bXN4;Warum wird in den USA immer dienstags gewählt? | #ntv;04.11.2024;53;168;0;0;0;9111;4;3436;;48484;252
h_fxNlGDtto;Auf Ausschreitungen vorbereitet: Alles abgesperrt rund ums Weiße Haus in Washington | #ntv;04.11.2024;39;141;0;0;0;8378;6;2652;;13064;327
D_8SZ5RsUpI;"Was passiert, wenn Trump sich vorzeitig zum Sieger kürt? - ""Könnte Verfassungskrise geben"" | ntv";05.11.2024;318;5593;335;14;0;7466;184;0;107557;860580;396
ZWonSOAgAo4;"Könnte Trump die Ampel sichern? - Ampel-Ende ""wäre für die Grünen verheerend""| ntv";05.11.2024;196;4867;231;2;0;8373;55;0;57408;393876;407
dkrcH-VjYEg;"""Ich sehe nicht, dass das im Moment ausreichend passiert"", Anton Hofreiter (GRÜNE) im #ntv Frühstart";05.11.2024;58;586;0;0;0;5705;128;33830;;345853;727
DXkumcpmImY;Manipulation im US-Wahlkampf aufgedeckt | ntv #Faktenzeichen;05.11.2024;906;987;37;2;0;7393;104;0;49861;130947;656
kHA2InQ9a6Q;"""Ich würde Schröder gerne zwei Billy-Regale spendieren""  | ntv #beisenherz";05.11.2024;2394;320;12;3;0;5575;50;0;35971;117879;419
ErdNRwMFrpE;"""Einer der schlechtesten Augenblicke"" für Ampel-Ende - Anton Hofreiter im Frühstart | ntv";05.11.2024;501;2791;60;2;0;4304;90;0;35478;96121;603
_V1Q7ZOZ2gA;Abschluss des US-Wahlkampfes: Mehrere US-Staaten bereiten sich auf Ausschreitungen vor | #ntv;05.11.2024;60;610;0;0;0;7829;38;13375;;84163;269
