video_id,title,publish_date,video_length_seconds,privacy_status,wiedergabezeit_minuten,durchschnittliche_wiedergabedauer,durchschnittliche_wiedergabedauer_prozent,gewonnene_abonnenten,verlorene_abonnenten,aufrufe,likes,dislikes,geteilte_inhalte,kommentare,audience_female_age18-24,audience_male_age18-24,audience_female_age25-34,audience_male_age25-34,audience_female_age35-44,audience_male_age35-44,audience_female_age45-54,audience_male_age45-54,audience_female_age55-64,audience_male_age55-64,audience_female_age65-,audience_male_age65-,audience_female_age13-17,audience_male_age13-17,Neue Zuschauer,Klicks auf Abspannelement,Klicks auf Infokartenteaser,Klicks auf Infokarte,Mag ich und Mag ich nicht im Vergleich (%),Mag ich nicht-Bewertungen,Im Feed angezeigt,Geschätzter Umsatz (EUR),Impressionen,Klickrate der Impressionen (%),Thema,Bewertung_Titel,Gestaltung_Thumbnail
9FJvY5htqZg,Gemütlich mit Zigarette im Überflutungsgebiet: Kim Jong Un raucht im Schlauchboot | #ntv #northkorea,2024-07-31T10:55:24Z,60,public,4554,48,80.87,2,0,5632,66,21,15,23,,2.6,0.8,6.4,1.4,10.0,1.7,10.4,5.3,19.9,12.8,28.6,,,108,0,0,0,7586,21,6916,,14506,487,,,
GXPfqhXJFT8,Waldbrand wütet nahe kroatischer Küste | #ntv #shorts #croatia #feuer,2024-07-31T10:40:33Z,58,public,1177,39,68.51,1,0,1778,23,1,23,5,,3.5,1.5,7.5,2.1,10.2,2.8,9.8,8.3,14.9,15.6,23.7,,,218,0,0,0,9583,1,2924,,12033,436,,,
p_qMnUMyLMQ,"""Unser Ziel bleibt Abrüstung"" - Ricarda Lang (Grüne) im #ntv Frühstart",2024-07-31T10:28:00Z,50,public,3603,42,85.23,0,0,5073,30,54,15,0,0.3,1.5,0.4,4.9,1.0,7.0,2.5,9.1,7.6,21.6,16.4,27.6,,,69,0,0,0,3571,54,6008,,45267,718,,,
-2jJFG-35E4,"BSW-Bedingung für Koalition ""ist Täter-Opfer-Umkehr"" - Grünen-Chefin Ricarda Lang im Frühstart | ntv",2024-07-31T10:01:18Z,441,public,13148,177,40.18,0,0,4452,78,115,31,131,,2.8,0.6,6.9,0.8,11.2,3.6,11.4,5.7,21.9,11.3,23.8,,,215,0,0,0,4041,115,0,1012.0,42517,616,,,
zsEdv6TPs-0,Albanien: Waldbrände lodern direkt neben Hotels am Mittelmeer | #ntv #shorts #albania,2024-07-31T09:30:11Z,60,public,440,25,43.08,0,0,1022,21,0,13,2,,,1.9,10.5,,14.5,3.2,14.3,5.8,18.4,13.0,18.4,,,176,0,0,0,9574,2,5562,,10586,261,,,
GBcnAC57Avs,Steigende Kauflust: Deutsche gönnen sich wieder mehr - mit Blick aufs Preisschild | ntv,2024-07-31T08:53:11Z,94,public,374,48,51.28,2,2,466,10,4,1,26,,,,,,26.2,7.6,17.9,,21.4,7.6,19.3,,,24,1,0,0,7143,4,0,606.0,14015,229,,,
tZ9Dp7sQoSE,SPD legt zu - und bleibt trotzdem hinter AfD| ntv Trendbarometer,2024-07-30T19:51:46Z,860,public,17413,229,26.63,0,1,4562,60,18,10,56,,3.3,0.5,9.4,1.7,11.7,3.3,13.5,5.3,19.3,8.3,23.6,,,257,9,0,0,7692,18,0,11776.0,46245,676,,,
LxY-D8niroY,Fliegende Ministerin: Baerbock zeigt Trampolin-Können | #ntv #shorts #baerbock #paralympics,2024-07-30T15:28:18Z,38,public,7294,34,91.46,3,0,12593,132,98,272,0,1.4,2.8,2.0,10.0,3.0,14.4,3.5,12.6,7.2,17.3,10.9,14.3,0.4,0.2,2949,0,0,0,5739,98,13960,,67504,885,,,
ybEj5rCexNY,Niedersachsen: Leichtflugzeug stürzt ab - Pilot schwer verletzt | #ntv #shorts #flugzeug,2024-07-30T14:10:59Z,41,public,678,20,49.57,2,0,2004,34,0,5,4,,7.3,,9.5,,12.6,0.9,11.0,2.9,22.4,6.8,26.5,,,150,0,0,0,100,0,3260,,11259,329,,,
bvu3JdRvD9E,Schwere Unwetter wüten in Gardasee-Region | #ntv #shorts #nachrichten #gardasee #italy,2024-07-30T14:06:33Z,29,public,18413,29,101.64,15,0,37481,314,45,346,17,0.1,0.4,0.5,1.7,1.1,4.5,2.9,7.0,9.7,18.8,20.7,32.5,,,1906,0,0,0,8747,45,43496,,38143,646,,,
1FILxFIfPkM,Munz: Russland baut Waffen mit Spielekonsolen-Teilen - Import aus Westen verdoppelt | ntv,2024-07-30T12:54:43Z,129,public,9239,51,39.9,1,1,10771,64,11,6,44,,0.5,0.2,2.5,0.9,7.8,1.3,14.4,3.5,26.4,6.8,35.7,,,517,58,0,0,8533,11,0,8843.0,51881,634,,,
POLJAbrqSGU,Wie viele Deutsche würden Donald Trump wählen? | ntv Trendbarometer,2024-07-30T12:52:27Z,114,public,5467,63,55.78,3,0,5159,79,23,15,83,,5.0,0.5,9.7,,10.1,1.9,10.0,5.7,21.2,11.7,24.0,,,369,38,0,0,7745,23,0,8224.0,54225,717,,,
5KQjvz2bJo4,Auf offener Bühne: Erdoğan gibt Kind Klaps auf die Wange | #ntv #shorts #erdoğan #turkey,2024-07-30T12:38:48Z,37,public,8210,36,99.11,3,0,13434,90,60,164,86,0.6,3.0,1.5,8.9,2.2,11.5,2.6,9.1,6.0,16.3,13.3,25.1,,,1679,0,0,0,60,60,14618,,21614,1515,,,
mC2yjazi0ss,"""Das ist demokratieschädlich"" - Andrea Lindholz (CSU) im #ntv Frühstart",2024-07-30T12:36:09Z,22,public,307,19,87.94,0,0,954,16,10,2,7,,,,5.8,,8.2,,11.1,3.4,18.3,19.3,34.0,,,34,0,0,0,6154,10,1732,,6999,3,,,
SjKdZiiJPfs,Schlappe für Ampel in Karlsruhe - So sieht das neue Wahlrecht nach dem Urteil aus | ntv,2024-07-30T09:27:15Z,123,public,70200,79,64.35,24,2,53216,529,92,103,187,0.8,13.0,1.7,23.8,1.6,16.7,1.6,10.0,3.0,11.2,4.2,12.3,,,9764,322,0,10,8519,92,0,91261.0,2150915,17,,,
3PmVzRtGTeU,"Urteils-Leak ist ""sehr, sehr unglücklich"" - CSU-Politikerin Lindholz  im Frühstart | ntv",2024-07-30T09:04:18Z,460,public,14170,107,23.29,8,0,7937,60,36,28,44,1.5,8.4,3.2,16.1,3.1,12.1,3.3,9.9,5.0,12.3,9.4,15.7,,,2107,10,0,0,625,36,0,18047.0,1703787,34,,,
E1vw88UZ4X0,Pro-Kopf-Verschuldung steigt auf Höchstwert - Im Europa-Vergleich noch wenig   | ntv,2024-07-30T05:50:15Z,105,public,1037,63,60.36,0,0,982,18,4,5,22,,,,9.8,,20.6,,11.8,,29.6,,28.2,,,37,14,0,0,8182,4,0,1858.0,21210,295,,,
YkJefM_cN3o,Macht schöner? Söder inszeniert sich als Döner-Fan | ntv,2024-07-30T05:46:09Z,101,public,1643,58,57.940000000000005,2,0,1685,26,11,35,24,,11.6,1.6,26.1,1.8,26.8,2.0,11.4,,10.0,,8.8,,,325,0,0,0,7027,11,0,2216.0,23441,504,,,
Yo4xS2VnEhA,Wie Österreich ein höheres BIP als Deutschland schafft - Urlaubsländer im Wirtschafts-Check  | ntv,2024-07-29T17:55:22Z,96,public,2137,62,65.27,1,0,2047,31,3,4,17,,3.1,,20.2,,23.1,,15.2,,21.5,3.0,13.9,,,104,40,0,0,9118,3,0,3317.0,38350,303,,,
1hu-YOiAQcQ,Trotz hoher Gewinne: Staat subventioniert DAX-Konzerne mit Milliarden | ntv,2024-07-29T17:51:07Z,120,public,799,64,53.55,1,0,746,10,6,12,12,,,,13.7,,18.5,,19.7,,16.1,4.0,28.1,,,58,2,0,1,625,6,0,1267.0,21910,22,,,
_EQM31jNBcU,"Wenn das Jobcenter klingelt: ""Aufsuchende Beratung"": Druck abbauen durch Aufklärung | ntv",2024-07-29T17:28:58Z,266,public,1962,103,38.83,0,0,1140,24,7,6,22,,,,11.3,2.4,26.2,5.3,21.1,4.9,17.1,2.2,9.5,,,55,2,0,0,7742,7,0,2242.0,21560,374,,,
_O3yVKvT1H8,"Reisner: Verluste für Kreml irrelevant - ""Ukraine mit schwer lösbarer Situation konfrontiert"" | ntv",2024-07-29T17:17:34Z,214,public,274672,123,57.89,85,3,133032,1800,265,189,427,0.1,1.2,0.3,5.9,0.7,13.9,1.1,17.4,2.2,25.1,4.2,27.7,,,13207,1098,0,0,8717,265,0,238458.0,1244350,676,,,
5IlZF5sBNqo,Zehntausende Swifties besetzen Münchener Olympiaberg | #ntv #shorts #taylorswift #erastour #munich,2024-07-29T09:37:47Z,39,public,4424,33,86.45,3,0,7873,219,8,101,15,5.8,3.0,12.0,8.6,8.1,9.5,7.1,8.0,8.0,10.2,7.0,10.9,1.7,,2369,0,0,0,9648,8,11684,,23798,519,,,
yxXk-5F8aEY,"Schaulustige feiern U-Boot ""U17"" nach aufwendiger Reise | #ntv #shorts #uboot",2024-07-29T09:35:53Z,55,public,3782,37,68.68,4,0,6008,80,14,37,11,,1.6,,4.4,0.6,8.4,1.0,11.4,4.9,23.2,9.3,35.1,,,199,0,0,0,8511,14,8027,,14287,369,,,
MVghjLquelU,Zweifel an Wahl in Venezuela: Maduro und Opposition sehen sich beide als Sieger | ntv,2024-07-29T08:43:52Z,101,public,5366,56,55.61000000000001,6,1,5733,47,15,21,61,0.6,6.2,1.5,14.8,2.4,12.4,3.6,12.1,4.3,16.6,6.8,18.8,,,1056,33,0,0,7581,15,0,9029.0,288401,126,,,
2U0qHHOX-1A,"Chancen für Olympia-Bewerbung ""sind eher überschaubar"" -  Philipp Hartewig (FDP) im Frühstart | ntv",2024-07-29T08:13:06Z,401,public,619,99,24.86,0,1,373,11,5,4,6,,,,,,40.7,,,,,20.4,38.9,,,33,0,0,0,6875,5,0,77.0,14547,118,,,
FjF2lx1RaDA,Geywitz will Menschen zum Umzug aufs Land bewegen - Bauministerin kündigt Strategie an  | ntv,2024-07-29T06:26:39Z,92,public,2688,60,65.33,0,0,2684,40,7,13,26,,,,,0.9,4.1,4.5,8.1,12.3,20.1,24.0,26.0,,,162,13,0,1,8511,7,0,,39918,411,,,
XiWDT35Crxo,Bitcoin-Messe: Goldgräberstimmung nach Trump-Rede - USA sollen Krypto-Nation werden | ntv,2024-07-29T06:23:34Z,114,public,4403,65,57.60000000000001,2,1,4024,63,7,72,43,,5.0,,18.6,1.0,20.8,1.2,14.4,3.0,15.6,6.5,13.9,,,902,32,0,0,90,7,0,569.0,62926,41,,,
7RZHa_3yiH8,"Jäger: ""Obama musste jetzt an die Öffentlichkeit gehen"" | ntv",2024-07-26T14:04:06Z,236,public,99466,138,58.63,38,3,43128,608,77,59,115,0.1,0.7,0.4,2.6,1.0,5.5,2.4,8.9,7.2,20.5,19.0,31.6,,,2297,0,0,0,8876,77,0,27117.0,540473,562,,,
qmdyXg1MN1g,Mit Memes bis ins Weiße Haus? Kamala Harris reitet gewaltige Hype-Welle in Perfektion | ntv,2024-07-26T14:03:54Z,119,public,35392,73,61.7,19,2,28924,345,226,57,207,0.9,6.4,2.6,13.9,3.0,12.6,3.2,11.7,5.8,15.6,8.4,15.8,,,5584,0,0,0,6042,226,0,25022.0,628469,285,,,
yKcWsCnf5hg,"Obamas rufen Harris an: ""Das wird historisch"" | ntv",2024-07-26T10:50:48Z,61,public,21734,37,62.1,14,0,34427,401,263,152,293,1.1,7.8,2.7,16.4,2.4,13.9,3.3,11.3,5.4,15.0,6.9,13.6,,0.1,3676,240,0,0,6039,263,0,56796.0,1193109,202,,,
99NC4Qfs-hw,Nahe ukrainischer Grenze: Russische Drohnenteile stürzen in Rumänien ab | #ntv #shorts #ukraine,2024-07-26T09:45:09Z,41,public,2778,28,70.52,2,0,5767,58,14,4,17,,1.7,0.4,7.2,0.4,11.4,0.3,10.0,3.3,21.6,10.0,33.7,,,204,0,0,0,8056,14,7816,,49918,509,,,
iq_GP7li2wM,"Harris ohne wirtschaftlichen Fokus - ""Kann Vorteil sein"" | ntv",2024-07-26T08:57:24Z,220,public,4741,119,54.35,1,0,2379,44,5,3,25,,,,,,5.7,3.2,10.2,6.6,16.7,16.0,41.6,,,49,22,0,0,898,5,0,6825.0,36814,319,,,
pg3rOz5O56o,"Munz: Deutschem droht ""Genickschuss"" für ""Sachschaden von knapp 500 Euro"" | ntv",2024-07-26T08:47:59Z,228,public,62771,110,48.64,20,2,33962,362,137,50,182,0.2,1.8,0.6,5.8,1.2,9.8,2.1,12.1,5.4,21.8,11.2,28.0,,,2803,108,0,0,7255,137,0,73661.0,431877,536,,,
iifqeZa7QOY,Zu Olympia-Start: Mehrere Brandanschläge auf Bahngleise in Frankreich #ntv #shorts #olympics #paris,2024-07-26T08:43:39Z,43,public,708,22,51.71,0,0,1911,31,2,10,10,,6.7,3.2,16.7,1.8,13.5,2.4,9.6,5.6,10.2,13.8,16.3,,,217,0,0,0,9394,2,2260,,27114,283,,,
PFmlPOfywsM,Brandanschlag auf Gleise am Tag von Olympia-Eröffnung | ntv,2024-07-26T08:17:15Z,111,public,21927,66,59.9,28,3,19786,246,29,68,83,0.8,5.9,1.5,13.5,2.7,10.5,3.1,9.4,7.3,14.1,13.8,17.3,,,2235,127,0,0,8945,29,0,36138.0,562619,248,,,
ZT1t0aikqF4,Start von Olympia - Paris wird für die Spiele zum Hochsicherheitstrakt | ntv,2024-07-26T07:40:34Z,109,public,1996,60,55.84,1,0,1968,13,7,11,17,,5.1,,11.3,1.8,10.2,2.9,11.0,9.4,15.5,12.8,20.0,,,517,31,0,0,65,7,0,3101.0,26029,256,,,
qhqNOuDy1C4,Harris bekennt sich zu Israel - und mahnt Netanjahu | ntv,2024-07-26T07:35:39Z,124,public,4478,70,57.22999999999999,3,0,3786,36,14,6,66,0.7,5.7,1.9,21.6,2.4,15.8,3.6,9.9,5.5,10.6,8.2,14.2,,,478,50,0,0,72,14,0,6723.0,108638,255,,,
pldKDpreuzs,Netanjahu-Rede vor US-Kongress – heftiger Protest vor dem Kapitol | ntv,2024-07-25T12:06:43Z,203,public,19834,83,41.08,6,2,14269,138,111,69,218,0.8,6.7,2.5,16.4,2.9,16.0,3.5,13.1,6.1,13.2,6.9,11.9,,,1505,79,0,0,5542,111,0,28689.0,588519,148,,,
H1rBrVwzE2A,Ölkatastrophe droht: Tanker mit Treibstoff sinkt in Bucht von Manila | #ntv #shorts #manila,2024-07-25T11:52:54Z,45,public,8146,33,74.52,11,0,14576,135,34,61,22,,0.3,0.5,2.4,0.7,6.6,1.8,9.2,7.2,21.6,14.7,35.1,,,295,0,0,0,7988,34,17711,,17551,389,,,
qIn_xoNkR4U,"Präsidenten-Rede in der Analyse: Republikaner hatten das von Biden ""nicht erwartet"" | ntv",2024-07-25T10:06:22Z,477,public,92759,164,34.59,22,3,33736,233,97,30,98,1.3,7.6,2.3,15.4,2.2,13.3,2.6,11.2,5.0,14.1,8.7,16.2,,,5653,90,0,0,7061,97,0,77989.0,1958990,124,,,
tcBPUfsAtX0,"Hunderte Pferde schwimmen durch Fluss bei ""Pony Swim"" in Virginia | #ntv #shorts #usa #virginia",2024-07-25T09:58:40Z,57,public,4136,41,72.17,4,0,6033,102,10,68,5,,,0.7,2.6,1.5,4.3,3.5,5.6,10.0,15.6,22.9,33.3,,,245,0,0,0,9107,10,7282,,18271,439,,,
itRIbEiUAuY,"""Letzte Generation tut sich selbst keinen Gefallen"" - Matthias Miersch (SPD) im Frühstart | ntv",2024-07-25T08:32:16Z,347,public,15337,143,41.32,4,0,6419,125,45,25,108,,1.5,,4.5,1.7,8.8,2.8,11.7,6.4,24.6,13.6,24.4,,,742,8,0,0,7353,45,0,14677.0,118858,349,,,
8R5u5HQDA8U,"""Ist nicht zu billigen"" - Matthias Miersch, SPD-Klimapolitiker im #ntv Frühstart",2024-07-25T08:27:54Z,50,public,9247,37,74.77,7,1,14841,467,30,37,45,,0.4,0.2,2.2,0.3,4.5,1.6,8.4,6.5,23.0,18.3,34.6,,,170,0,0,0,9396,30,19007,,72242,528,,,
cO1w1HpEeHI,Wieder festgeklebt: Letzte Generation legt Flughafen Frankfurt zeitweise lahm | #ntv #shorts,2024-07-25T08:15:15Z,42,public,660,25,60.49,1,0,1561,13,17,3,12,,6.8,,10.3,,10.3,,9.1,3.3,15.3,13.5,31.4,,,135,0,0,0,4333,17,2996,,10610,297,,,
RktiItSgKw0,Bodycam-Video belegt: Polizist erschoss schwarze Frau grundlos | ntv,2024-07-25T07:42:37Z,86,public,6267,60,70.06,2,0,6241,80,8,122,76,3.3,9.0,5.3,17.4,5.2,19.9,2.9,12.9,3.1,13.2,1.9,6.1,,,1648,0,0,0,9091,8,0,,45647,969,,,
Q0yCjpsPV5M,LIVE: Sommer-Pressekonferenz Olaf Scholz zu aktuellen Themen,2024-07-24T12:35:00Z,6719,public,87367,879,13.089999999999998,18,0,5962,44,62,34,0,,3.4,0.6,6.8,3.4,13.5,3.7,11.8,10.0,15.3,13.7,17.9,,,572,0,0,0,4151,62,0,765.0,109090,381,,,
VHHEutajcDY,"Ulrich Lechte, außenpolitischer Sprecher der FDP-Bundestagsfraktion im #ntv Frühstart",2024-07-24T10:45:52Z,28,public,1047,20,73.13,0,0,3068,40,25,1,19,0.9,4.5,1.8,9.0,0.7,10.8,1.2,8.6,4.7,19.0,12.3,26.5,,,186,0,0,0,6154,25,4446,,12167,108,,,
ehAG2edVcGw,"Polizei ging ""mit gezogener Waffe"" durch Moschee - Vollmer bei Razzia in Hamburg | ntv",2024-07-24T10:27:44Z,192,public,24609,114,59.53000000000001,16,0,12918,280,16,70,186,0.4,3.1,1.1,8.6,2.5,11.6,3.8,11.8,8.0,15.5,14.2,19.3,,,1344,97,0,0,9459,16,0,27407.0,165874,474,,,
gbIO10Sj4oI,"""Wenn wir kämpfen, gewinnen wir"" - Kamala Harris in Umfrage vor Trump | ntv",2024-07-24T10:23:29Z,137,public,132997,69,50.71,61,3,114868,845,765,95,834,1.9,14.3,3.0,23.1,2.3,14.4,2.2,10.1,3.3,10.8,4.1,10.2,,0.0,29358,921,0,0,5248,765,0,175867.0,7112961,114,,,
zFIMrWqTmlw,Nepal: Flugzeug stürzt direkt nach Start ab - 18 Tote | #ntv #shorts #nepal,2024-07-24T09:29:41Z,50,public,17721,33,66.68,20,1,31891,211,33,124,23,0.2,1.1,0.7,4.1,1.5,7.7,2.6,11.1,7.2,22.3,12.3,29.2,,,1919,0,0,0,8648,33,41514,,23415,554,,,
C2xnvv-a3YQ,LIVE: Statement Tschentscher zu den Razzien,2024-07-24T09:11:00Z,533,public,15290,81,15.36,1,2,11209,117,12,36,0,,0.3,0.3,2.0,1.3,5.6,2.4,8.4,6.7,18.9,16.8,37.2,,,213,0,0,0,907,12,0,26.0,36749,497,,,
AxGo_C_b2Ck,"Harris kann Trump schlagen - Ulrich Lechte, FDP-Außenpolitiker im Frühstart | ntv",2024-07-24T09:06:53Z,506,public,26558,172,34.06,15,2,9247,169,171,23,220,1.9,6.3,2.5,9.7,2.7,10.3,3.4,10.7,6.0,16.4,11.0,19.1,,,1761,84,0,0,4971,171,0,25732.0,1099972,53,,,
Qc2_8UmuLnA,Letzte Generation legt Flughafen Köln/Bonn lahm | #ntv #shorts #nachrichten #letztegeneration,2024-07-24T08:21:15Z,39,public,2134,31,79.7,2,0,4121,58,28,43,38,0.5,5.0,1.9,7.8,2.0,8.9,2.7,7.1,7.1,18.1,12.8,26.1,,,742,0,0,0,6744,28,5276,,18427,412,,,
frox4jrqDIA,Polizei stürmt Blaue Moschee - Faeser verbietet Islamische Zentrum Hamburg | ntv,2024-07-24T08:18:30Z,101,public,17963,62,61.86000000000001,15,1,17251,427,36,183,436,1.0,6.1,2.3,13.7,3.0,12.6,3.7,10.7,7.6,13.6,10.6,15.1,,,2439,147,0,0,9222,36,0,13289.0,210683,453,,,
4-3sHRJMqzQ,"""Trump wird mit Harris genauso umgehen wie mit Clinton"" - Kampagne überrascht Jäger nicht  | ntv",2024-07-23T18:01:11Z,230,public,186852,121,53.03,106,5,91925,1016,287,132,389,0.9,4.1,1.8,8.7,2.1,9.7,2.7,10.5,6.1,17.5,12.9,22.9,,,15982,350,0,0,7797,287,0,205059.0,7160825,89,,,
G75X3o-AwU0,So teuer wie nirgends sonst: Was der US-Wahlkampf kostet und woher das Geld kommt | ntv,2024-07-23T17:56:58Z,175,public,1689,98,56.42,1,0,1027,19,3,7,7,,,,14.3,,19.2,,18.4,3.8,18.4,4.5,21.4,,,27,18,0,0,8636,3,0,2082.0,27931,197,,,
BXKJH91tcp4,"""Riskante Flughäfen - Die gefährlichsten Airports der Welt"" seht ihr auf RTL+ #doku #ntv #shorts",2024-07-23T16:00:08Z,47,public,4477,32,70.18,12,0,8144,84,12,6,4,,1.5,,4.2,0.5,5.2,0.4,10.4,2.5,25.9,5.0,44.0,,0.5,960,0,0,0,875,12,13997,,20760,82,,,
ntitSfsKi9A,Fast 150 Menschen sterben durch Erdrutsch in Äthiopien | #ntv #shorts #nachrichten #ethiopia,2024-07-23T15:47:18Z,49,public,565,23,47.89,4,0,1447,18,2,6,6,,,,4.8,6.1,6.1,3.7,5.8,9.7,18.6,17.2,27.9,,,177,0,0,0,90,2,2726,,12118,31,,,
oqucZ7unEOE,"Union stärker als Ampel-Parteien, Linke legt leicht zu | ntv Trendbarometer",2024-07-23T15:04:36Z,840,public,33881,279,33.32,5,0,7263,82,19,23,82,,4.1,,8.8,1.1,12.5,2.3,14.9,4.2,19.9,7.0,25.1,,,199,21,0,0,8119,19,0,23839.0,88766,584,,,
RRUAEjto5Uw,Ukraine schießt russisches Kampfflugzeug ab | #ntv #shorts #ukraine #russland,2024-07-23T13:26:36Z,58,public,52633,44,76.96,43,3,70751,860,248,96,133,0.0,0.5,0.2,2.4,0.5,6.3,1.4,10.6,4.6,25.0,9.8,38.6,,,9039,0,0,0,7762,248,80972,,78083,63,,,
9hO9dDdx0DU,"Carsten Linnemann, CDU-Generalsekretär im #ntv Frühstart",2024-07-23T12:26:34Z,43,public,1317,34,80.47,1,0,2285,22,9,3,15,,,,5.1,,9.9,0.9,10.2,4.8,19.8,17.2,32.1,,,100,0,0,0,7097,9,3850,,13392,375,,,
oKfM7VpMRnU,"Wird Harris wie Löw ""aus dem Hintergrund Weltmeister""? - CDU-General Linnemann im Frühstart | ntv",2024-07-23T10:54:59Z,421,public,9299,190,45.31,5,0,2925,25,11,7,40,,4.5,,9.7,1.0,11.2,3.0,10.2,6.8,18.3,13.0,22.4,,,103,23,0,0,6944,11,0,,76931,232,,,
ibQxGbZ3dUQ,"""Im Moment ist Harris eine gigantische Projektionsfläche"" - Strategieberater zu US-Wahlkampf  | ntv",2024-07-23T08:25:09Z,335,public,50261,203,60.84,12,1,14797,205,27,29,50,,2.0,1.0,7.3,1.6,9.2,2.5,11.6,6.3,19.5,14.8,24.4,,,676,244,0,0,8836,27,0,41573.0,251347,35,,,
70aOepA90nU,"""Impfung spielt nicht die entscheidende Rolle"" - Specht zum Schutz vor Corona-Infektionen | ntv",2024-07-23T06:43:43Z,246,public,18774,95,38.72,4,2,11826,47,222,98,261,0.7,1.9,2.2,11.1,5.9,19.5,6.5,16.3,9.4,14.2,5.1,7.1,,,2792,0,0,0,1747,222,0,2141.0,98857,845,,,
WA-WMDJFUYI,"Die #Doku ""Riskante Flughäfen - Die gefährlichsten Airports der Welt"" gibts auf RTL+ #ntv #shorts",2024-07-22T22:00:30Z,60,public,15939,37,62.75999999999999,24,2,25398,205,25,14,2,0.1,2.7,0.3,5.0,0.2,6.0,0.8,10.5,2.8,26.4,6.1,38.7,,0.1,1608,0,0,0,8913,25,43428,,30949,98,,,
fVq3yTEkqyg,LIVE: Kamala Harris spricht bei Sportlerehrung im Weißen Haus,2024-07-22T15:53:18Z,625,public,10491,173,27.74,2,0,3631,35,8,7,0,,2.5,0.9,7.1,2.9,11.9,3.5,13.8,6.8,20.3,10.3,20.1,,,187,0,0,0,814,8,0,942.0,48527,517,,,
MVu15gWGre4,LIVE: Aussage Chefin Secret Service vor Ausschuss zu Attentat auf Trump,2024-07-22T14:36:39Z,2087,public,57120,509,24.39,13,0,6733,48,14,35,0,,1.0,1.2,9.9,2.7,18.7,4.1,20.2,5.7,17.2,6.1,13.2,,,943,0,0,0,7742,14,0,13261.0,83936,542,,,
N3Q-Nz99qDc,"""Du darfst ein bisschen dicker sein"" - Nadja Auermann spricht herrlich offen übers Älterwerden | ntv",2024-07-22T12:35:03Z,345,public,186269,146,42.42,50,1,76372,903,25,226,85,0.5,0.2,3.2,0.6,13.7,2.0,27.0,4.1,31.3,4.6,10.8,2.1,,,26217,0,0,0,9731,25,1,108381.0,590921,1083,,,
AYilu1tgJLM,Russland: Ukrainische Drohnen rasen in Rosneft-Ölraffinerie | #ntv #shorts #russland #ukraine,2024-07-22T10:54:34Z,50,public,11650,31,62.66,7,0,22312,258,35,18,42,,1.1,0.2,5.7,0.7,12.3,1.1,16.1,2.7,25.6,5.7,28.7,,,1658,0,0,0,8805,35,32236,,80637,579,,,
cc87tGQWDZI,"Varta-Aktie ""zu vollkommenem Zockerpapier geworden""- Batteriehersteller in der Krise  | ntv",2024-07-22T10:46:28Z,176,public,13053,87,49.89,4,1,8920,55,5,61,17,,1.8,0.6,12.4,1.1,19.5,1.5,16.6,2.8,22.4,3.6,17.6,,,1717,38,0,0,9167,5,0,13477.0,72957,508,,,
AkcgnI5Fvdc,"Scholz, Selenskyj, Obama: Politiker weltweit zollen Biden Respekt | ntv",2024-07-22T10:41:07Z,129,public,19335,51,40.07,15,0,22444,143,209,28,230,1.9,17.4,3.4,25.1,3.2,14.2,2.6,8.4,3.8,7.7,4.9,7.4,,,6244,55,0,0,4063,209,0,29022.0,1477205,99,,,
Hcam0A2xhAA,Taiwan: Armee demonstriert Abwehrbereitschaft gegen China | #ntv #shorts #taiwan,2024-07-22T10:42:55Z,58,public,1747,24,42.58,0,0,4246,45,6,5,3,,3.6,,13.0,,15.9,,17.7,1.0,23.6,1.8,23.4,,,180,0,0,0,8824,6,6846,,13262,374,,,
RAkbf-22DJw,"Ukraine-Hilfen aus den USA ""könnte Europa nicht abfedern"" -  Faber im ntv Frühstart | ntv",2024-07-22T10:38:38Z,432,public,3703,111,25.730000000000004,3,2,1999,17,9,8,17,,,,3.6,,11.4,3.2,11.8,4.4,20.6,13.5,31.3,,,55,6,0,0,6538,9,0,7255.0,27792,276,,,
6tZ_UPw0b4I,Polizei zerschlägt Kokain-Jachten-Bande | #ntv #shorts,2024-07-22T09:15:01Z,60,public,4263,38,64.3,6,0,6630,159,7,21,13,,1.8,0.4,11.2,0.7,16.8,0.7,14.0,4.2,17.6,9.3,23.3,,,230,0,0,0,9578,7,9917,,11943,557,,,
81QjpmJHcI4,Palma: Tausende Mallorquiner demonstrieren gegen Tourismus | #ntv #shorts #mallorca #palmamallorca,2024-07-22T08:29:40Z,57,public,4613,37,65.2,2,1,7448,183,12,79,37,,,0.4,3.7,0.5,7.1,3.0,8.9,8.6,20.0,16.9,31.0,,,187,0,0,0,9385,12,10403,,15975,375,,,
63jr1N8PS8A,"""Wir sind noch nicht am Ziel wenn es um europäische Sicherheit geht"" - Marcus Faber (FDP) bei #ntv",2024-07-22T08:08:43Z,28,public,960,22,81.07,1,0,2540,17,10,2,9,,,,8.7,,11.5,,12.4,5.0,20.2,15.9,26.3,,,84,0,0,0,6296,10,3700,,11583,183,,,
DhyhhWuS54s,Nach Rückzug von Biden: Alle 50 Parteivorsitzenden unterstützen offenbar Harris | ntv,2024-07-22T06:14:46Z,162,public,65410,85,52.57999999999999,47,8,46079,458,111,82,207,2.1,9.7,3.5,19.1,2.9,13.7,3.1,9.3,4.8,11.9,7.0,12.8,,,11564,318,0,51,8049,111,0,103002.0,2658796,122,,,
